"option_id","option_name","option_value","autoload"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:55:\"WPTavern: Playing the Role of Online Reputation Manager\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:29:\"https://wptavern.com/?p=74400\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:66:\"https://wptavern.com/playing-the-role-of-online-reputation-manager\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:3505:\"<p>Over the years, I&#8217;ve received requests from people wanting their comments removed from the site. I recently received a request from a reader that I remove a comment they made three years ago because it was showing up in Google search results for their name.</p>
<p>Normally, I ignore these requests as it makes me feel like I&#8217;m their online reputation manager. I asked my followers on Twitter what they would do if they received the same request.</p>
<blockquote class=\"twitter-tweet\">
<p lang=\"en\" dir=\"ltr\">What are your terms of derive/ privacy policy? I probably wouldn’t delete but I would stop indexing comments.</p>
<p>&mdash; Chris Wiegman (@ChrisWiegman) <a href=\"https://twitter.com/ChrisWiegman/status/900117231979421696\">August 22, 2017</a></p></blockquote>
<p></p>
<blockquote class=\"twitter-tweet\">
<p lang=\"en\" dir=\"ltr\">yeah, probably. unless there’s a real good reason not to.</p>
<p>that said, your comments shouldn’t be indexing</p>
<p>&mdash; skin-covered coffee (@norcross) <a href=\"https://twitter.com/norcross/status/900112112395091968\">August 22, 2017</a></p></blockquote>
<p></p>
<blockquote class=\"twitter-tweet\">
<p lang=\"en\" dir=\"ltr\">depends on context. if it's spam &#8211; happy to. if it's standalone maybe. if I have to adjust whole conversation around removal &#8211; probably not.</p>
<p>&mdash; Andrey Savchenko (@Rarst) <a href=\"https://twitter.com/Rarst/status/900259136507711488\">August 23, 2017</a></p></blockquote>
<p></p>
<blockquote class=\"twitter-tweet\">
<p lang=\"en\" dir=\"ltr\">Depends. Is it essential for preserving that persons privacy? Had other people responded to the comment? I’d have to weigh pros &amp; cons.</p>
<p>&mdash; Elpie (@elpie) <a href=\"https://twitter.com/elpie/status/900112216053231616\">August 22, 2017</a></p></blockquote>
<p></p>
<p>The Tavern doesn&#8217;t have a privacy policy. It&#8217;s a blog that allows commenting where readers can choose to provide their name, email address, and URL. I don&#8217;t like deleting comments as it alters history and can make conversations look awkward.</p>
<p>Although there are privacy policies such as, the <a href=\"http://ec.europa.eu/justice/data-protection/files/factsheets/factsheet_data_protection_en.pdf\">Right To Be Forgotten</a> and <a href=\"http://www.eugdpr.org\">GDRP</a>, there are other things to consider that can help determine if removing a comment is the right thing to do.</p>
<ol>
<li>Is the comment spammy?</li>
<li>Would removing it alter the conversation?</li>
<li>Is removing the comment the only way to maintain their privacy?</li>
</ol>
<p>I initially decided to trash their comment but discovered that removing a parent comment with replies also removes the replies. While this makes sense, this means that removing one comment can turn into removing many comments or an entire conversation.</p>
<p>Instead, I recovered the comment and removed their name, email address, and URL. This keeps the conversation in tact while giving back their privacy.</p>
<p>Many people who responded to my question suggested that comments shouldn&#8217;t be indexed by search engines. After giving it some thought, I&#8217;m conflicted. We&#8217;ve never had an issue before and we don&#8217;t receive so many requests that it&#8217;s a problem. We also highly value our comments and feel they should be discoverable like our content.</p>
<p>What are the pros and cons to blocking comments from search engines? What would you do if you were running the Tavern?</p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Thu, 24 Aug 2017 21:12:53 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:13:\"Jeff Chandler\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:17;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:103:\"WPTavern: WPWeekly Episode 286 – Upgrading PHP, Facebook Not Budging, and Merlin WP Onboarding Wizard\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:58:\"https://wptavern.com?p=74394&preview=true&preview_id=74394\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:108:\"https://wptavern.com/wpweekly-episode-286-upgrading-php-facebook-not-budging-and-merlin-wp-onboarding-wizard\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:2477:\"<p>In this episode, <a href=\"https://jjj.blog/\">John James Jacoby</a> and I discuss a new initiative that will help educate users on the benefits of upgrading PHP. We share our thoughts on Facebook denying a request to remove its Patent clause from REACT&#8217;s license. We highlight a new onboarding wizard aimed at themes and discuss what Gutenberg means for the future of WordPress.</p>
<h2>Stories Discussed:</h2>
<p><a href=\"https://wptavern.com/wordpress-org-to-add-new-page-educating-users-on-benefits-of-upgrading-php\">WordPress.org to Add New Page Educating Users on Benefits of Upgrading PHP</a><br />
<a href=\"https://wptavern.com/facebook-isnt-budging-on-reacts-bsd-patents-license\">Facebook Isn’t Budging on React’s BSD + Patents License</a><br />
<a href=\"https://wptavern.com/new-merlin-wp-onboarding-wizard-makes-wordpress-theme-installation-and-setup-effortless\">New Merlin WP Onboarding Wizard Makes WordPress Theme Installation and Setup Effortless</a><br />
<a href=\"https://wptavern.com/user-experience-tests-show-gutenbergs-ui-elements-can-benefit-from-better-timing\">User Experience Tests Show Gutenberg’s UI Elements Can Benefit From Better Timing</a><br />
<a href=\"https://wptavern.com/morten-rand-hendriksen-on-what-gutenberg-means-for-the-future-of-wordpress\">Morten Rand-Hendriksen on What Gutenberg Means For the Future of WordPress</a></p>
<h2>Picks of the Week:</h2>
<p><a href=\"https://github.com/nfarina/homebridge\">HomeBridge</a> is a lightweight NodeJS server you can run on your home network that emulates the iOS HomeKit API. It supports Plugins, which are community-contributed modules that provide a basic bridge from HomeKit to various 3rd-party APIs provided by manufacturers of &#8216;smart home&#8217; devices.</p>
<h2>WPWeekly Meta:</h2>
<p><strong>Next Episode:</strong> Wednesday, August 30th 3:00 P.M. Eastern</p>
<p><strong>Subscribe To WPWeekly Via Itunes: </strong><a href=\"https://itunes.apple.com/us/podcast/wordpress-weekly/id694849738\" target=\"_blank\" rel=\"noopener\">Click here to subscribe</a></p>
<p><strong>Subscribe To WPWeekly Via RSS: </strong><a href=\"https://wptavern.com/feed/podcast\" target=\"_blank\" rel=\"noopener\">Click here to subscribe</a></p>
<p><strong>Subscribe To WPWeekly Via Stitcher Radio: </strong><a href=\"http://www.stitcher.com/podcast/wordpress-weekly-podcast?refid=stpr\" target=\"_blank\" rel=\"noopener\">Click here to subscribe</a></p>
<p><strong>Listen To Episode #286:</strong><br />
</p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Thu, 24 Aug 2017 00:12:18 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:13:\"Jeff Chandler\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:18;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:46:\"HeroPress: Is WordPress Good for Indian Women?\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:56:\"https://heropress.com/?post_type=heropress-essays&p=2046\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:128:\"https://heropress.com/essays/wordpress-good-indian-women/#utm_source=rss&utm_medium=rss&utm_campaign=wordpress-good-indian-women\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:12158:\"<img width=\"960\" height=\"480\" src=\"http://20094-presscdn.pagely.netdna-cdn.com/wp-content/uploads/2017/08/082317-1024x512.jpg\" class=\"attachment-large size-large wp-post-image\" alt=\"Pull Quote: Nothing is better than a girl who writes code.\" /><p><a href=\"http://heropress.com/feed/#gujarati\">આ નિબંધ ગુજરાતીમાં પણ ઉપલબ્ધ છે</a></p>
<p>Why has computing always been a boys’ club? I live in a society where women are not allowed to work in an office. People in my society think that all women have to do is take care of her family and stay at home. Narrow minded society. But I feel proud to say that I am not part of that narrow minded society.</p>
<p>I am so engaged in the world of the Computer and Technology since school time. I started learning about basic computer languages HTML, CSS and C. And believe me I was so good at it! Later on I choose Computer Engineering for my further study and completed Bachelor of Computer Applications. But I didn’t stop studying after that. I completed my Masters in Computer Applications.</p>
<p>I fell in love with the programming and working as freelancer. What is most interesting is that the platform I am associated with. WordPress! Everyday I woke up with a new task and go to sleep with a new idea. And that still goes on. I am a WordPress developer at the Elsner Technology and I am so proud of whatever work I do everyday.</p>
<p>With WordPress it feels like home, a part of my soul. And hey! it’s not the house of boys, there are so many girls associated with WordPress. In case if you don’t know WordPress theme review team is led by women. And since my society is not filled with the open-minded people I suggest “Girls, why don’t you learn/work/code from home?” After all, all you need is just a computer and an internet connection. Right? There are billions of things that you can do with this platform and you don’t even need to pay a penny.</p>
<p>WordPress is easy and designers like that. And who knows the better color combination and design better? You got the point. There are thousands of self-employed developers and designers using WordPress. In addition the rapid female created themes on platform can itself testify to the fact that women want to make websites too, and organizations like Women Who WP are so useful and makes the process more easy. WordPress is creating more and more for business owners and women are really good at tech businesses. And India is the house of the Startup business. Even the government is also making huge efforts behind it.</p>
<p>The Internet is saturated with WordPress. 27 percent of the entire internet relies on WordPress. From small startup to gigantic companies. Since my society is willing to keep women in the house, I would like to say that’s great. I am okay! I can work from home. But there is no excuse to sit back and let the boys have all the fun. There are plenty of ways to get involved in the WordPress community. And nothing is better than a girl who writes code.</p>
<hr />
<h1 id=\"gujarati\">ભારતીય મહિલાઓ માટે વર્ડપ્રેસ સારું છે?</h1>
<p>શા માટે કમ્પ્યુટિંગ હંમેશા &#8216;છોકરાઓ નું ક્લબ છે? હું એવા સમાજમાં રહુ છે જ્યાં સ્ત્રીઓને ઓફિસમાં કામ કરવાની મંજૂરી નથી. મારા સમાજના ઘણા લોકો એવું વિચારે છે કે બધી જ મહિલાઓએ તેના પરિવારની સંભાળ રાખવી અને ઘરમાં રહેવું. રૂઢિચુસ્ત મનનું સમાજ છે પરંતુ મને ગર્વ લાગે છે કે હું સાંકડા વિચારોવાળી સમાજનો ભાગ નથી.</p>
<p>હું સ્કૂલના સમયથી કમ્પ્યુટર અને ટેકનોલોજીના વિશ્વ સાથે સંકળાયેલી છું. તે સમયે મેં કોમ્પ્યુટર ની ભાષાઓ એચટીએમએલ, સી.એસ.એસ. અને સી વિશે શીખવાનું શરૂ કર્યું. અને મારો વિશ્વાસ કરો હું તેના પર ઘણી સારી હતી. પછીથી મેં મારા આગળના અભ્યાસ માટે કમ્પ્યુટર એન્જિનિયરિંગ પસંદ કર્યું અને બેચલર ઓફ કમ્પ્યુટર એપ્લિકેશન્સમાં અભ્યાસ પૂર્ણ કર્યો. પરંતુ તે પછી મેં અભ્યાસ કરવાનું બંધ કર્યું નથી. મેં કમ્પ્યુટર એપ્લિકેશન્સમાં માસ્ટર્સ પૂર્ણ કર્યું.</p>
<p>હું પ્રોગ્રામિંગમાં ખૂબ ખોવાયેલી રહેતી હતી અને સાથે ફ્રીલાન્સર તરીકે કામ કરતી હતી. સૌથી રસપ્રદ બાબત એ છે કે જે પ્લેટફોર્મ સાથે હું સંકળાયેલી છું તે વર્ડપ્રેસ છે. દરરોજ હું એક નવા કાર્ય સાથે જાગું છું અને નવા વિચાર સાથે સૂઈ જઉ છું. અને તે હજુ પણ ચાલુ છે. હું એલ્સ્નર ટેક્નોલોજીમાં વર્ડપ્રેસ ડેવલપર છું અને દરરોજ મેં જે કંઈ કર્યું છે તેના પર મને ગર્વ છે.</p>
<p>વર્ડપ્રેસ સાથે ઘરની જેમ લાગે છે, મારા આત્માનો એક ભાગ. અને હા! તે છોકરાઓનું જ ઘર નથી, વર્ડપ્રેસ સાથે ઘણી સ્ત્રીઓ પણ સંકળાયેલી છે. એક વિષયમાં જો તમને ખબર ન હોય તો વર્ડપ્રેસ થીમની પરીક્ષણ ટીમની આગેવાની મહિલાઓ દ્વારા કરવામાં આવે છે. અને કારણ કે મારું સમાજ ખુલ્લા લોકોથી ભરેલું નથી તેથી હું સૂચવે છે કે, &#8220;સ્ત્રીઓ, તમે શા માટે ઘરેથી શિખવાનું/કામ કરવાનું /કોડ કરવાનું ચાલુ નથી કરતાં?&#8221; છેવટે, તમને જરૂર ફક્ત એક કમ્પ્યુટર અને ઇન્ટરનેટ કનેક્શનની છે. સાચું ને ? અબજો વસ્તુઓ છે કે જે તમે આ પ્લેટફોર્મ સાથે કરી શકો છો અને તમારે એક આની પણ ચૂકવવાની જરૂર નથી.</p>
<p>વર્ડપ્રેસ સરળ છે અને ડિઝાઇનર્સ તેને પસંદ કરે છે . અને કોણ સારી રંગ સંયોજના જાણે છે અને વધુ સારી ડિઝાઇન કરે છે? તો તમને લહાવો મળ્યો. હજારો સ્વરોજગાર ડેવલોપર્સ અને ડિઝાઇનર્સ વર્ડપ્રેસ નો ઉપયોગ કરે છે. આ ઉપરાંત પ્લેટફોર્મ પર ઝડપી થીમ્સ સ્ત્રીઓ એ બનાવી છે જે સ્વયંને એ હકીકતનું સમર્થન આપે છે કે સ્ત્રીઓ વેબસાઇટ્સ પણ બનાવવા માંગે છે, અને સંસ્થાઓ જેમ કે Women Who WP ઘણી ઉપયોગી છે અને આ પ્રક્રિયાને વધુ સરળ બનાવે છે. વર્ડપ્રેસ બિઝનેસ માલિકો માટે વધુ અને વધુ બનાવી રહ્યું છે અને સ્ત્રીઓ ખરેખર ટેકનીકલમાં વ્યવસાયોમાં સારી છે. ભારત એક સ્ટાર્ટઅપ વ્યવસાયનું ઘર છે. સરકાર તેની પાછળ પણ વિશાળ પ્રયત્નો કરી રહી છે.</p>
<p>ઇન્ટરનેટ વર્ડપ્રેસ સાથે સંતૃપ્ત છે સમગ્ર ઇન્ટરનેટનો 27% હિસ્સો વર્ડપ્રેસ પર છે. નાની શરૂઆત ની કંપની થી માંડી ને મોટી કંપીનીઓ . મારો સમાજ સ્ત્રીઓને ઘરમાં રાખવા માટે તૈયાર છે, તેથી હું કહીશ કે મહાન છે. હું ઠીક છું! હું ઘરેથી કામ કરી શકું છું પરંતુ પરંતુ પાછા બેસવાનો અને છોકરાઓને બધી જ મજા કરવાની કોઈ બહાનું નથી. વર્ડપ્રેસ કમ્યૂનિટીમાં શામેલ થવાની ઘણી બધી રીતો છે. અને જે છોકરી કોડ લખે છે તેના થી વધારે કંઈ સારું નથી.</p>
<div class=\"rtsocial-container rtsocial-container-align-right rtsocial-horizontal\"><div class=\"rtsocial-twitter-horizontal\"><div class=\"rtsocial-twitter-horizontal-button\"><a title=\"Tweet: Is WordPress Good for Indian Women?\" class=\"rtsocial-twitter-button\" href=\"https://twitter.com/share?text=Is%20WordPress%20Good%20for%20Indian%20Women%3F&via=heropress&url=https%3A%2F%2Fheropress.com%2Fessays%2Fwordpress-good-indian-women%2F\" rel=\"nofollow\" target=\"_blank\"></a></div></div><div class=\"rtsocial-fb-horizontal fb-light\"><div class=\"rtsocial-fb-horizontal-button\"><a title=\"Like: Is WordPress Good for Indian Women?\" class=\"rtsocial-fb-button rtsocial-fb-like-light\" href=\"https://www.facebook.com/sharer.php?u=https%3A%2F%2Fheropress.com%2Fessays%2Fwordpress-good-indian-women%2F\" rel=\"nofollow\" target=\"_blank\"></a></div></div><div class=\"rtsocial-linkedin-horizontal\"><div class=\"rtsocial-linkedin-horizontal-button\"><a class=\"rtsocial-linkedin-button\" href=\"https://www.linkedin.com/shareArticle?mini=true&url=https%3A%2F%2Fheropress.com%2Fessays%2Fwordpress-good-indian-women%2F&title=Is+WordPress+Good+for+Indian+Women%3F\" rel=\"nofollow\" target=\"_blank\" title=\"Share: Is WordPress Good for Indian Women?\"></a></div></div><div class=\"rtsocial-pinterest-horizontal\"><div class=\"rtsocial-pinterest-horizontal-button\"><a class=\"rtsocial-pinterest-button\" href=\"https://pinterest.com/pin/create/button/?url=https://heropress.com/essays/wordpress-good-indian-women/&media=https://heropress.com/wp-content/uploads/2017/08/082317-150x150.jpg&description=Is WordPress Good for Indian Women?\" rel=\"nofollow\" target=\"_blank\" title=\"Pin: Is WordPress Good for Indian Women?\"></a></div></div><a rel=\"nofollow\" class=\"perma-link\" href=\"https://heropress.com/essays/wordpress-good-indian-women/\" title=\"Is WordPress Good for Indian Women?\"></a></div><p>The post <a rel=\"nofollow\" href=\"https://heropress.com/essays/wordpress-good-indian-women/\">Is WordPress Good for Indian Women?</a> appeared first on <a rel=\"nofollow\" href=\"https://heropress.com\">HeroPress</a>.</p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Wed, 23 Aug 2017 12:00:37 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:10:\"Juhi Patel\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:19;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:45:\"BuddyPress: BuddyPress 2.9.1 Security Release\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:32:\"https://buddypress.org/?p=267671\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:65:\"https://buddypress.org/2017/08/buddypress-2-9-1-security-release/\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:944:\"<p>BuddyPress 2.9.1 is now available. This is a security and maintenance release. We strongly encourage all BuddyPress sites to upgrade as soon as possible.</p>
<p>We fixed two regressions introduced in 2.9:</p>
<ul>
<li>Groups: fix group description truncation length on group screen.</li>
<li>Profiles: fix avatar quality when requesting avatar sizes larger than the user&#8217;s uploaded avatar.</li>
</ul>
<p>Importantly, BuddyPress 2.9.1 and earlier versions were affected by the following security issue:</p>
<ul>
<li>Cross-site request forgery (CSRF) in the XProfile administration Dashboard panel.</li>
</ul>
<p>These vulnerabilities were reported privately by <a href=\"https://dk.linkedin.com/in/skansing\">Ronnie Skansing</a>. Our thanks to Ronnie for reporting security issues in accordance with <a href=\"https://make.wordpress.org/core/handbook/testing/reporting-security-vulnerabilities/\">WordPress&#8217; security policies</a>.</p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Wed, 23 Aug 2017 11:44:17 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:10:\"Paul Gibbs\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:20;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:84:\"WPTavern: Morten Rand-Hendriksen on What Gutenberg Means For the Future of WordPress\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:58:\"https://wptavern.com?p=74359&preview=true&preview_id=74359\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:95:\"https://wptavern.com/morten-rand-hendriksen-on-what-gutenberg-means-for-the-future-of-wordpress\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:2507:\"<p>As work continues on <a href=\"https://wordpress.org/plugins/gutenberg/\">Gutenberg</a>, members of the community are discussing its impacts on WordPress&#8217; future. Morten Rand-Hendriksen <a href=\"https://www.linkedin.com/pulse/gutenberg-morten-rand-hendriksen\">considers Gutenberg</a> to be a watershed moment, &#8220;This is a revolution,&#8221; he said.</p>
<p>&#8220;This is a watershed moment for WordPress. This is entirely new and fundamentally different from how WordPress works and how we work with it today. I cannot overstate it enough when I say this changes everything.&#8221;</p>
<p>Rand-Hendriksen suggests that Gutenberg will allow WordPress to graduate from being a blogging platform to a platform for managing views. If Gutenberg adds complexity to the user interface, he predicts many users will migrate to simpler, hosted publishing systems.</p>
<p>He also predicts that due to the REST API and Gutenberg, permanent fractures may develop between different segments of the community and user base.</p>
<p>It&#8217;s exciting to think about what could happen to WordPress and the web in general if Rand-Hendriksen&#8217;s optimism comes to fruition. &#8220;Whatever happens to WordPress’ user base, once Gutenberg is implemented fully, WordPress’ role in the wider web and internet community will change,&#8221; he said.</p>
<p>&#8220;If all these things actually work, and people find them useful, WordPress will herald in a new age of UI and UX exploration. Applications have followed WordPress’ lead before and will do it again if the new solution works.&#8221;</p>
<p>As for the future of WordPress, Rand-Hendriksen says:</p>
<blockquote class=\"wp-block-quote blocks-quote-style-1\"><p>With the REST API in core and Gutenberg on the horizon, I am starting to see a new future for WordPress, one that looks nothing like where we are today. But this is true for the web as a whole as well.</p>
<p>Non-pointer interactions, AR/VR/MR, AI, content beyond the screen, all these things are already within sight and the web as we know it is on the cusp of its own wave of revolutionary changes.</p>
<p>The question I’m left to ponder is whether Gutenberg is what brings WordPress into that future.</p></blockquote>
<p>I encourage you to <a href=\"https://www.linkedin.com/pulse/gutenberg-morten-rand-hendriksen\">read the entire post</a> as it provides a lot of food for thought. What do you think about his predictions and the impacts Gutenberg might have on the web as a whole?</p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Tue, 22 Aug 2017 01:41:06 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:13:\"Jeff Chandler\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:21;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
